xyz,AAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],AAll observed (design LVK) [yr^{-1}],AAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],AAll MRR observed (design LVK) [yr^{-1}],AMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],AMRR channel I observed (design LVK) [yr^{-1}],AMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],AMRR channel II observed (design LVK) [yr^{-1}],AMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],AMRR channel III observed (design LVK) [yr^{-1}],AMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],AMRR channel IV observed (design LVK) [yr^{-1}],AMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],AMRR channel V observed (design LVK) [yr^{-1}],BAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],BAll observed (design LVK) [yr^{-1}],BAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],BAll MRR observed (design LVK) [yr^{-1}],BMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],BMRR channel I observed (design LVK) [yr^{-1}],BMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],BMRR channel II observed (design LVK) [yr^{-1}],BMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],BMRR channel III observed (design LVK) [yr^{-1}],BMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],BMRR channel IV observed (design LVK) [yr^{-1}],BMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],BMRR channel V observed (design LVK) [yr^{-1}],CAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],CAll observed (design LVK) [yr^{-1}],CAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],CAll MRR observed (design LVK) [yr^{-1}],CMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],CMRR channel I observed (design LVK) [yr^{-1}],CMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],CMRR channel II observed (design LVK) [yr^{-1}],CMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],CMRR channel III observed (design LVK) [yr^{-1}],CMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],CMRR channel IV observed (design LVK) [yr^{-1}],CMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],CMRR channel V observed (design LVK) [yr^{-1}],DAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],DAll observed (design LVK) [yr^{-1}],DAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],DAll MRR observed (design LVK) [yr^{-1}],DMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],DMRR channel I observed (design LVK) [yr^{-1}],DMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],DMRR channel II observed (design LVK) [yr^{-1}],DMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],DMRR channel III observed (design LVK) [yr^{-1}],DMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],DMRR channel IV observed (design LVK) [yr^{-1}],DMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],DMRR channel V observed (design LVK) [yr^{-1}],EAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],EAll observed (design LVK) [yr^{-1}],EAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],EAll MRR observed (design LVK) [yr^{-1}],EMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],EMRR channel I observed (design LVK) [yr^{-1}],EMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],EMRR channel II observed (design LVK) [yr^{-1}],EMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],EMRR channel III observed (design LVK) [yr^{-1}],EMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],EMRR channel IV observed (design LVK) [yr^{-1}],EMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],EMRR channel V observed (design LVK) [yr^{-1}],FAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],FAll observed (design LVK) [yr^{-1}],FAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],FAll MRR observed (design LVK) [yr^{-1}],FMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],FMRR channel I observed (design LVK) [yr^{-1}],FMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],FMRR channel II observed (design LVK) [yr^{-1}],FMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],FMRR channel III observed (design LVK) [yr^{-1}],FMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],FMRR channel IV observed (design LVK) [yr^{-1}],FMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],FMRR channel V observed (design LVK) [yr^{-1}],GAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],GAll observed (design LVK) [yr^{-1}],GAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],GAll MRR observed (design LVK) [yr^{-1}],GMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],GMRR channel I observed (design LVK) [yr^{-1}],GMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],GMRR channel II observed (design LVK) [yr^{-1}],GMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],GMRR channel III observed (design LVK) [yr^{-1}],GMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],GMRR channel IV observed (design LVK) [yr^{-1}],GMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],GMRR channel V observed (design LVK) [yr^{-1}],HAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],HAll observed (design LVK) [yr^{-1}],HAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],HAll MRR observed (design LVK) [yr^{-1}],HMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],HMRR channel I observed (design LVK) [yr^{-1}],HMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],HMRR channel II observed (design LVK) [yr^{-1}],HMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],HMRR channel III observed (design LVK) [yr^{-1}],HMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],HMRR channel IV observed (design LVK) [yr^{-1}],HMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],HMRR channel V observed (design LVK) [yr^{-1}],IAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],IAll observed (design LVK) [yr^{-1}],IAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],IAll MRR observed (design LVK) [yr^{-1}],IMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],IMRR channel I observed (design LVK) [yr^{-1}],IMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],IMRR channel II observed (design LVK) [yr^{-1}],IMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],IMRR channel III observed (design LVK) [yr^{-1}],IMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],IMRR channel IV observed (design LVK) [yr^{-1}],IMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],IMRR channel V observed (design LVK) [yr^{-1}],JAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],JAll observed (design LVK) [yr^{-1}],JAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],JAll MRR observed (design LVK) [yr^{-1}],JMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],JMRR channel I observed (design LVK) [yr^{-1}],JMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],JMRR channel II observed (design LVK) [yr^{-1}],JMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],JMRR channel III observed (design LVK) [yr^{-1}],JMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],JMRR channel IV observed (design LVK) [yr^{-1}],JMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],JMRR channel V observed (design LVK) [yr^{-1}],KAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],KAll observed (design LVK) [yr^{-1}],KAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],KAll MRR observed (design LVK) [yr^{-1}],KMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],KMRR channel I observed (design LVK) [yr^{-1}],KMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],KMRR channel II observed (design LVK) [yr^{-1}],KMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],KMRR channel III observed (design LVK) [yr^{-1}],KMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],KMRR channel IV observed (design LVK) [yr^{-1}],KMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],KMRR channel V observed (design LVK) [yr^{-1}],LAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],LAll observed (design LVK) [yr^{-1}],LAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],LAll MRR observed (design LVK) [yr^{-1}],LMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],LMRR channel I observed (design LVK) [yr^{-1}],LMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],LMRR channel II observed (design LVK) [yr^{-1}],LMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],LMRR channel III observed (design LVK) [yr^{-1}],LMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],LMRR channel IV observed (design LVK) [yr^{-1}],LMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],LMRR channel V observed (design LVK) [yr^{-1}],MAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],MAll observed (design LVK) [yr^{-1}],MAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],MAll MRR observed (design LVK) [yr^{-1}],MMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],MMRR channel I observed (design LVK) [yr^{-1}],MMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],MMRR channel II observed (design LVK) [yr^{-1}],MMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],MMRR channel III observed (design LVK) [yr^{-1}],MMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],MMRR channel IV observed (design LVK) [yr^{-1}],MMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],MMRR channel V observed (design LVK) [yr^{-1}],NAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],NAll observed (design LVK) [yr^{-1}],NAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],NAll MRR observed (design LVK) [yr^{-1}],NMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],NMRR channel I observed (design LVK) [yr^{-1}],NMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],NMRR channel II observed (design LVK) [yr^{-1}],NMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],NMRR channel III observed (design LVK) [yr^{-1}],NMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],NMRR channel IV observed (design LVK) [yr^{-1}],NMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],NMRR channel V observed (design LVK) [yr^{-1}],OAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],OAll observed (design LVK) [yr^{-1}],OAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],OAll MRR observed (design LVK) [yr^{-1}],OMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],OMRR channel I observed (design LVK) [yr^{-1}],OMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],OMRR channel II observed (design LVK) [yr^{-1}],OMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],OMRR channel III observed (design LVK) [yr^{-1}],OMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],OMRR channel IV observed (design LVK) [yr^{-1}],OMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],OMRR channel V observed (design LVK) [yr^{-1}],PAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],PAll observed (design LVK) [yr^{-1}],PAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],PAll MRR observed (design LVK) [yr^{-1}],PMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],PMRR channel I observed (design LVK) [yr^{-1}],PMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],PMRR channel II observed (design LVK) [yr^{-1}],PMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],PMRR channel III observed (design LVK) [yr^{-1}],PMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],PMRR channel IV observed (design LVK) [yr^{-1}],PMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],PMRR channel V observed (design LVK) [yr^{-1}],QAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],QAll observed (design LVK) [yr^{-1}],QAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],QAll MRR observed (design LVK) [yr^{-1}],QMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],QMRR channel I observed (design LVK) [yr^{-1}],QMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],QMRR channel II observed (design LVK) [yr^{-1}],QMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],QMRR channel III observed (design LVK) [yr^{-1}],QMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],QMRR channel IV observed (design LVK) [yr^{-1}],QMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],QMRR channel V observed (design LVK) [yr^{-1}],RAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],RAll observed (design LVK) [yr^{-1}],RAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],RAll MRR observed (design LVK) [yr^{-1}],RMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],RMRR channel I observed (design LVK) [yr^{-1}],RMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],RMRR channel II observed (design LVK) [yr^{-1}],RMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],RMRR channel III observed (design LVK) [yr^{-1}],RMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],RMRR channel IV observed (design LVK) [yr^{-1}],RMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],RMRR channel V observed (design LVK) [yr^{-1}],SAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],SAll observed (design LVK) [yr^{-1}],SAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],SAll MRR observed (design LVK) [yr^{-1}],SMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],SMRR channel I observed (design LVK) [yr^{-1}],SMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],SMRR channel II observed (design LVK) [yr^{-1}],SMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],SMRR channel III observed (design LVK) [yr^{-1}],SMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],SMRR channel IV observed (design LVK) [yr^{-1}],SMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],SMRR channel V observed (design LVK) [yr^{-1}],TAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],TAll observed (design LVK) [yr^{-1}],TAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],TAll MRR observed (design LVK) [yr^{-1}],TMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],TMRR channel I observed (design LVK) [yr^{-1}],TMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],TMRR channel II observed (design LVK) [yr^{-1}],TMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],TMRR channel III observed (design LVK) [yr^{-1}],TMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],TMRR channel IV observed (design LVK) [yr^{-1}],TMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],TMRR channel V observed (design LVK) [yr^{-1}],UAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],UAll observed (design LVK) [yr^{-1}],UAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],UAll MRR observed (design LVK) [yr^{-1}],UMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],UMRR channel I observed (design LVK) [yr^{-1}],UMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],UMRR channel II observed (design LVK) [yr^{-1}],UMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],UMRR channel III observed (design LVK) [yr^{-1}],UMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],UMRR channel IV observed (design LVK) [yr^{-1}],UMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],UMRR channel V observed (design LVK) [yr^{-1}],VAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],VAll observed (design LVK) [yr^{-1}],VAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],VAll MRR observed (design LVK) [yr^{-1}],VMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],VMRR channel I observed (design LVK) [yr^{-1}],VMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],VMRR channel II observed (design LVK) [yr^{-1}],VMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],VMRR channel III observed (design LVK) [yr^{-1}],VMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],VMRR channel IV observed (design LVK) [yr^{-1}],VMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],VMRR channel V observed (design LVK) [yr^{-1}],WAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],WAll observed (design LVK) [yr^{-1}],WAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],WAll MRR observed (design LVK) [yr^{-1}],WMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],WMRR channel I observed (design LVK) [yr^{-1}],WMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],WMRR channel II observed (design LVK) [yr^{-1}],WMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],WMRR channel III observed (design LVK) [yr^{-1}],WMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],WMRR channel IV observed (design LVK) [yr^{-1}],WMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],WMRR channel V observed (design LVK) [yr^{-1}],XAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],XAll observed (design LVK) [yr^{-1}],XAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],XAll MRR observed (design LVK) [yr^{-1}],XMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],XMRR channel I observed (design LVK) [yr^{-1}],XMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],XMRR channel II observed (design LVK) [yr^{-1}],XMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],XMRR channel III observed (design LVK) [yr^{-1}],XMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],XMRR channel IV observed (design LVK) [yr^{-1}],XMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],XMRR channel V observed (design LVK) [yr^{-1}],YAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],YAll observed (design LVK) [yr^{-1}],YAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],YAll MRR observed (design LVK) [yr^{-1}],YMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],YMRR channel I observed (design LVK) [yr^{-1}],YMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],YMRR channel II observed (design LVK) [yr^{-1}],YMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],YMRR channel III observed (design LVK) [yr^{-1}],YMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],YMRR channel IV observed (design LVK) [yr^{-1}],YMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],YMRR channel V observed (design LVK) [yr^{-1}],ZAll intrinsic (z=0) [Gpc^{-3} yr^{-1}],ZAll observed (design LVK) [yr^{-1}],ZAll MRR intrinsic (z=0) [Gpc^{-3} yr^{-1}],ZAll MRR observed (design LVK) [yr^{-1}],ZMRR channel I intrinsic (z=0) [Gpc^{-3} yr^{-1}],ZMRR channel I observed (design LVK) [yr^{-1}],ZMRR channel II intrinsic (z=0) [Gpc^{-3} yr^{-1}],ZMRR channel II observed (design LVK) [yr^{-1}],ZMRR channel III intrinsic (z=0) [Gpc^{-3} yr^{-1}],ZMRR channel III observed (design LVK) [yr^{-1}],ZMRR channel IV intrinsic (z=0) [Gpc^{-3} yr^{-1}],ZMRR channel IV observed (design LVK) [yr^{-1}],ZMRR channel V intrinsic (z=0) [Gpc^{-3} yr^{-1}],ZMRR channel V observed (design LVK) [yr^{-1}]
.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.1.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.2.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.3.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.1.1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.2.1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.3.1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.1.1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.2.1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
